User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Jacob Hughes","Aiden Richardson",Nurse,"2020-06-11 03:35:13",407,Incoming,2
"Jacob Hughes","Charlotte Powell",Nurse,"2020-04-16 03:26:16",490,Incoming,27
"Jacob Hughes","Charlie Stewart",Carer,"2020-06-02 09:43:19",260,Outgoing,32
"Jacob Hughes","Karlie Rogers",Nurse,"2020-04-25 12:11:10",360,Outgoing,9
"Jacob Hughes","Chelsea Price",Carer,"2020-04-21 05:18:51",710,Incoming,83
"Jacob Hughes","Stephanie Jones",Carer,"2020-05-03 12:53:16",609,Outgoing,85
"Jacob Hughes","Stephanie Miller",Nurse,"2020-05-23 10:43:35",452,Incoming,68
"Jacob Hughes","Candice Powell",Nurse,"2020-06-08 11:28:55",708,Incoming,30
"Jacob Hughes","Elliott Clark",Carer,"2020-05-24 03:23:55",547,Outgoing,45
"Jacob Hughes","Martin Wilkinson",Nurse,"2020-05-31 04:40:36",233,Incoming,85
"Jacob Hughes","Andy Reid",Carer,"2020-05-30 08:20:45",753,Outgoing,15
"Jacob Hughes","Karlie Rogers",Nurse,"2020-06-03 03:36:55",911,Incoming,39
"Jacob Hughes","Dylan Matthews",Nurse,"2020-04-25 04:54:30",770,Incoming,48
"Jacob Hughes","Brandon Evans",Carer,"2020-06-04 04:00:49",804,Incoming,63
"Jacob Hughes","Michael Walker",Carer,"2020-06-06 02:21:01",818,Incoming,38
"Jacob Hughes","Frank Roberts",Carer,"2020-05-13 11:38:24",374,Incoming,31
"Jacob Hughes","Jim Williams",Carer,"2020-05-17 08:14:42",860,Incoming,99
"Jacob Hughes","Patrick Chapman",Nurse,"2020-06-06 08:19:53",193,Outgoing,80
"Jacob Hughes","Emma Robinson",Carer,"2020-05-21 07:22:52",728,Outgoing,89
"Jacob Hughes","Elsie Shaw",Nurse,"2020-04-25 06:25:18",972,Outgoing,48
"Jacob Hughes","Elliott Saunders",Carer,"2020-06-16 06:43:59",745,Outgoing,36
"Jacob Hughes","Sally Lloyd",Carer,"2020-06-07 01:08:06",141,Incoming,39
"Jacob Hughes","Rob Campbell",Carer,"2020-05-08 05:46:18",198,Incoming,68
"Jacob Hughes","Lucas Wright",Carer,"2020-06-12 04:48:47",696,Incoming,24
"Jacob Hughes","Naomi Brown",Nurse,"2020-05-17 08:33:02",533,Incoming,65
"Jacob Hughes","Naomi Richardson",Carer,"2020-04-18 03:10:05",626,Outgoing,6
"Jacob Hughes","Callum Johnson",Nurse,"2020-05-25 05:49:34",149,Outgoing,54
"Jacob Hughes","Callum Johnson",Nurse,"2020-05-01 11:17:02",168,Outgoing,19
"Jacob Hughes","Karlie Rogers",Nurse,"2020-06-09 09:18:21",832,Outgoing,31
"Jacob Hughes","Julie Mason",Nurse,"2020-04-28 09:28:32",962,Outgoing,32
"Jacob Hughes","Karlie Rogers",Nurse,"2020-06-04 01:39:45",273,Incoming,47
"Jacob Hughes","Courtney Price",Carer,"2020-06-13 06:23:05",644,Incoming,46
"Jacob Hughes","Patrick Chapman",Nurse,"2020-05-08 10:34:13",695,Incoming,70
"Jacob Hughes","Charlie Martin",Nurse,"2020-04-29 01:45:11",404,Outgoing,93
"Jacob Hughes","Brandon Evans",Carer,"2020-05-20 04:25:24",273,Outgoing,34
"Jacob Hughes","Charles Scott",Carer,"2020-05-17 03:24:04",595,Incoming,96
"Jacob Hughes","Callum Johnson",Nurse,"2020-04-21 03:51:19",769,Incoming,61
"Jacob Hughes","Courtney Price",Carer,"2020-05-17 07:24:44",359,Incoming,63
"Jacob Hughes","Andrew Harrison",Carer,"2020-05-31 07:00:22",139,Outgoing,80
"Jacob Hughes","Andy Reid",Carer,"2020-05-10 09:43:49",472,Incoming,56
"Jacob Hughes","Aiden Richardson",Nurse,"2020-05-05 02:55:19",172,Incoming,48
"Jacob Hughes","Jeremy Powell",Nurse,"2020-05-09 06:08:53",566,Outgoing,22
"Jacob Hughes","Jayden Patel",Carer,"2020-05-19 04:36:25",458,Incoming,17
"Jacob Hughes","Keith Simpson",Carer,"2020-05-02 12:24:19",731,Incoming,79
"Jacob Hughes","Megan Knight",Nurse,"2020-06-02 02:09:50",401,Incoming,75
"Jacob Hughes","Mark Walsh",Nurse,"2020-04-25 12:52:41",935,Outgoing,52
"Jacob Hughes","Ken Bennett",Carer,"2020-05-12 07:00:08",975,Incoming,69
"Jacob Hughes","Stephanie Jones",Carer,"2020-06-02 09:46:49",404,Incoming,43
"Jacob Hughes","Riley Kennedy",Nurse,"2020-04-27 06:25:08",390,Incoming,10
"Jacob Hughes","Sarah Hall",Nurse,"2020-05-14 05:49:59",920,Outgoing,76
"Jacob Hughes","Bradley Stewart",Carer,"2020-04-22 05:55:28",761,Outgoing,61
"Jacob Hughes","Anthony Adams",Nurse,"2020-05-03 01:57:54",554,Outgoing,81
"Jacob Hughes","Adrian Hall",Nurse,"2020-06-12 03:28:29",230,Incoming,59
"Jacob Hughes","Charles Scott",Carer,"2020-04-30 12:20:38",174,Incoming,93
"Jacob Hughes","Chelsea Price",Carer,"2020-04-30 07:12:11",759,Outgoing,78
"Jacob Hughes","Mark Walsh",Nurse,"2020-04-18 05:30:32",432,Incoming,28
"Jacob Hughes","Elliott Saunders",Carer,"2020-05-17 11:05:00",105,Outgoing,87
"Jacob Hughes","Jim Williams",Carer,"2020-06-09 03:30:21",637,Incoming,54
"Jacob Hughes","Lexi Jones",Nurse,"2020-05-21 11:38:09",622,Incoming,69
"Jacob Hughes","Frank Roberts",Carer,"2020-05-17 03:18:52",707,Outgoing,51
"Jacob Hughes","Jeremy Powell",Nurse,"2020-05-09 12:07:57",817,Outgoing,11
"Jacob Hughes","Gary Harris",Carer,"2020-05-22 05:19:03",178,Incoming,82
"Jacob Hughes","Bradley Stewart",Carer,"2020-05-09 01:56:57",738,Outgoing,43
"Jacob Hughes","Caitlin Thompson",Nurse,"2020-05-21 04:19:17",933,Outgoing,89
"Jacob Hughes","Michael Phillips",Carer,"2020-04-27 07:12:38",972,Incoming,47
"Jacob Hughes","Karlie Baker",Nurse,"2020-05-17 11:22:50",127,Incoming,26
"Jacob Hughes","Charlie Stewart",Carer,"2020-04-20 03:31:19",985,Incoming,39
"Jacob Hughes","Nathan Bennett",Carer,"2020-06-10 02:31:05",968,Incoming,86
"Jacob Hughes","Justine Holmes",Nurse,"2020-04-19 11:21:23",358,Incoming,8
"Jacob Hughes","Toby Martin",Carer,"2020-05-28 11:15:03",769,Outgoing,66
"Jacob Hughes","Chelsea Price",Carer,"2020-04-24 12:57:56",828,Incoming,92
"Jacob Hughes","Ben Walsh",Carer,"2020-05-25 06:32:21",733,Outgoing,31
"Jacob Hughes","Harry Graham",Carer,"2020-05-23 03:16:40",448,Incoming,68
"Jacob Hughes","Stephanie Miller",Nurse,"2020-06-04 10:20:13",744,Outgoing,49
"Jacob Hughes","Freddie Bell",Carer,"2020-06-14 09:26:08",404,Outgoing,12
"Jacob Hughes","Carole Adams",Nurse,"2020-04-19 02:24:47",642,Incoming,88
"Jacob Hughes","Abbie Bailey",Carer,"2020-05-01 01:12:13",986,Outgoing,73
"Jacob Hughes","Elliott Clark",Carer,"2020-06-04 08:53:02",535,Incoming,54
"Jacob Hughes","Owen Green",Nurse,"2020-06-11 09:19:46",450,Incoming,9
"Jacob Hughes","Riley Kennedy",Nurse,"2020-05-04 11:46:36",301,Outgoing,12
"Jacob Hughes","Scott Collins",Carer,"2020-05-05 06:34:15",641,Outgoing,84
"Jacob Hughes","Freddie Bell",Carer,"2020-05-03 09:22:29",852,Incoming,36
"Jacob Hughes","Karlie Harrison",Carer,"2020-04-21 07:55:53",100,Outgoing,75
"Jacob Hughes","Emma Robinson",Carer,"2020-05-06 03:54:24",482,Incoming,95
"Jacob Hughes","Stephanie Jones",Carer,"2020-06-16 10:09:31",976,Incoming,40
"Jacob Hughes","Charlotte Powell",Nurse,"2020-06-13 09:28:09",993,Outgoing,67
"Jacob Hughes","Ryan Chapman",Nurse,"2020-04-25 07:09:32",885,Outgoing,79
"Jacob Hughes","Carole Adams",Nurse,"2020-05-21 09:51:59",800,Outgoing,13
"Jacob Hughes","Florence Fox",Nurse,"2020-06-02 03:02:18",440,Incoming,81
"Jacob Hughes","Kelly Walsh",Nurse,"2020-05-08 06:42:25",300,Outgoing,33
"Jacob Hughes","Julie Mason",Nurse,"2020-04-20 03:15:40",687,Outgoing,7
"Jacob Hughes","Yasmine Robertson",Nurse,"2020-04-21 04:36:42",644,Incoming,18
"Jacob Hughes","Caitlin Ross",Carer,"2020-06-01 05:03:53",190,Incoming,64
"Jacob Hughes","Carole Adams",Nurse,"2020-05-18 09:47:09",728,Incoming,70
"Jacob Hughes","Andrew Gray",Nurse,"2020-05-15 09:55:48",374,Incoming,28
"Jacob Hughes","Jeremy Powell",Nurse,"2020-06-14 07:01:02",958,Outgoing,12
"Jacob Hughes","Carole Adams",Nurse,"2020-04-23 10:16:10",789,Outgoing,21
"Jacob Hughes","Ian Ward",Nurse,"2020-05-28 04:14:57",361,Incoming,41
"Jacob Hughes","Emma Smith",Carer,"2020-04-28 10:23:35",498,Incoming,47
"Jacob Hughes","Charlie Stewart",Carer,"2020-04-19 11:14:50",426,Incoming,17
"Jacob Hughes","Karlie Baker",Nurse,"2020-06-03 11:21:40",709,Incoming,3
"Jacob Hughes","Elizabeth Carter",Nurse,"2020-05-24 09:51:03",564,Incoming,89
"Jacob Hughes","Karlie Rogers",Nurse,"2020-04-27 08:28:10",300,Incoming,8
"Jacob Hughes","Anthony Kelly",Nurse,"2020-05-10 07:11:53",945,Incoming,37
"Jacob Hughes","Michael Walker",Carer,"2020-06-05 05:50:54",233,Outgoing,59
"Jacob Hughes","Abbie Bailey",Carer,"2020-05-29 08:50:58",241,Outgoing,69
"Jacob Hughes","Christian Gray",Carer,"2020-04-18 06:23:26",469,Incoming,5
"Jacob Hughes","Olivia Shaw",Carer,"2020-04-27 06:45:52",162,Outgoing,90
"Jacob Hughes","Isabella Mitchell",Carer,"2020-05-16 02:07:15",105,Incoming,54
"Jacob Hughes","Jim Williams",Carer,"2020-05-03 03:14:38",687,Outgoing,67
"Jacob Hughes","Rob Campbell",Carer,"2020-06-06 11:03:36",615,Outgoing,29
"Jacob Hughes","Suzanne Campbell",Carer,"2020-04-24 10:49:48",359,Outgoing,69
"Jacob Hughes","Christian Gray",Carer,"2020-04-23 11:59:24",321,Incoming,99
"Jacob Hughes","Toby Martin",Carer,"2020-05-16 04:24:59",950,Outgoing,87
"Jacob Hughes","Ben Walsh",Carer,"2020-06-11 03:56:29",5436,Incoming,55
"Jacob Hughes","Charlie Stewart",Carer,"2020-06-14 09:46:16",6994,Incoming,30
"Jacob Hughes","Jeremy Powell",Nurse,"2020-06-10 02:42:48",7749,Outgoing,52
"Jacob Hughes","Stephanie Miller",Nurse,"2020-06-16 03:12:07",4311,Incoming,60
"Jacob Hughes","Bradley Stewart",Carer,"2020-06-10 05:18:20",5835,Outgoing,75
"Jacob Hughes","Sophia Wilson",Nurse,"2020-06-12 10:56:52",3324,Outgoing,57
"Jacob Hughes","Charlie Stewart",Carer,"2020-06-15 06:59:07",181,Outgoing,76
"Jacob Hughes","Yasmine Robertson",Nurse,"2020-06-09 11:39:30",2916,Outgoing,77
"Jacob Hughes","Rachel Roberts",Carer,"2020-06-08 02:07:53",2495,Incoming,20
"Jacob Hughes","Mark Walsh",Nurse,"2020-06-11 09:03:50",4224,Incoming,80
"Jacob Hughes","Phoebe Saunders",Carer,"2020-06-09 09:47:22",6050,Outgoing,74
"Jacob Hughes","Zach Robinson",Nurse,"2020-06-13 02:12:24",8805,Outgoing,69
"Jacob Hughes","Liam Adams",Carer,"2020-06-12 02:32:50",6073,Outgoing,33
"Jacob Hughes","Suzanne Campbell",Carer,"2020-06-15 02:18:03",3504,Incoming,18
"Jacob Hughes","Mark Walsh",Nurse,"2020-06-11 07:33:41",3787,Incoming,83
"Jacob Hughes","Sophia Wilson",Nurse,"2020-06-11 05:21:24",7287,Outgoing,98
"Jacob Hughes","Rowena Smith",Carer,"2020-06-12 11:13:10",6155,Outgoing,87
"Jacob Hughes","Jayden Patel",Carer,"2020-06-13 02:45:09",5032,Outgoing,14
"Jacob Hughes","Kevin Young",Carer,"2020-06-15 10:01:21",6970,Outgoing,69
"Jacob Hughes","Lexi Jones",Nurse,"2020-06-14 09:40:26",4992,Outgoing,86
"Jacob Hughes","Martin Wilkinson",Nurse,"2020-06-08 08:37:24",1467,Outgoing,19
"Jacob Hughes","Chelsea Price",Carer,"2020-06-14 09:08:12",6369,Incoming,35
"Jacob Hughes","Lilly Murphy",Carer,"2020-06-09 08:50:21",6687,Incoming,42
"Jacob Hughes","Stephanie Miller",Nurse,"2020-06-10 07:16:20",4362,Outgoing,63
"Jacob Hughes","Ian Ward",Nurse,"2020-06-15 05:49:29",1477,Incoming,48
"Jacob Hughes","Karlie Rogers",Nurse,"2020-06-15 01:38:57",3244,Incoming,25
"Jacob Hughes","Owen Green",Nurse,"2020-06-15 10:46:14",4548,Incoming,92
"Jacob Hughes","Justine Holmes",Nurse,"2020-06-12 12:36:45",7366,Incoming,79
"Jacob Hughes","Anthony Adams",Nurse,"2020-06-10 07:43:36",4935,Incoming,39
"Jacob Hughes","Andrew Gray",Nurse,"2020-06-08 01:33:42",823,Outgoing,48
"Jacob Hughes","Abbie Bailey",Carer,"2020-06-10 09:26:30",5191,Incoming,86
"Jacob Hughes","Dylan Matthews",Nurse,"2020-06-11 01:18:31",5722,Outgoing,25
"Jacob Hughes","Toby Martin",Carer,"2020-06-14 06:06:55",5874,Incoming,61
"Jacob Hughes","Carole Adams",Nurse,"2020-06-11 06:35:04",4069,Outgoing,92
"Jacob Hughes","Emma Smith",Carer,"2020-06-15 10:48:56",7076,Incoming,100
"Jacob Hughes","Karlie Baker",Nurse,"2020-06-11 12:30:07",7658,Outgoing,1
"Jacob Hughes","Michael Walker",Carer,"2020-06-15 04:18:42",8519,Outgoing,84
"Jacob Hughes","Michael Walker",Carer,"2020-06-13 10:28:47",325,Incoming,46
"Jacob Hughes","Charlie Stewart",Carer,"2020-06-14 01:15:34",6379,Outgoing,77
"Jacob Hughes","Adrian Hall",Nurse,"2020-06-11 04:17:54",5686,Outgoing,8
"Jacob Hughes","Isabella Mitchell",Carer,"2020-06-13 10:02:47",6991,Outgoing,62
"Jacob Hughes","Carole Adams",Nurse,"2020-06-08 11:13:58",2936,Outgoing,27
"Jacob Hughes","Nathan Bennett",Carer,"2020-06-14 10:11:33",5744,Incoming,32
"Jacob Hughes","Michael Miller",Nurse,"2020-06-12 12:27:35",9326,Outgoing,40
"Jacob Hughes","Alexa Watson",Carer,"2020-06-10 05:55:25",6991,Incoming,7
"Jacob Hughes","Ken Bennett",Carer,"2020-06-12 10:04:49",8791,Incoming,18
"Jacob Hughes","Brandon Evans",Carer,"2020-06-10 08:25:29",2915,Outgoing,94
"Jacob Hughes","Michael Miller",Nurse,"2020-06-16 07:22:10",5238,Outgoing,62
"Jacob Hughes","Karlie Baker",Nurse,"2020-06-08 09:12:08",7245,Incoming,28
"Jacob Hughes","Stephanie Jones",Carer,"2020-06-15 01:42:31",1494,Incoming,89
"Jacob Hughes","Rachel Lloyd",Carer,"2020-06-11 06:59:43",530,Outgoing,8
"Jacob Hughes","Ian Ward",Nurse,"2020-06-09 05:51:29",2879,Outgoing,13
"Jacob Hughes","Patrick Chapman",Nurse,"2020-06-10 09:04:07",5756,Incoming,79
"Jacob Hughes","Alexa Watson",Carer,"2020-06-09 09:05:29",7441,Outgoing,1
"Jacob Hughes","Brandon Evans",Carer,"2020-06-09 12:12:37",7907,Incoming,30
"Stacey Thompson","Charles Scott",Carer,"2020-05-12 01:11:27",949,Outgoing,51
"Stacey Thompson","Scott Collins",Carer,"2020-05-27 09:16:04",954,Incoming,62
"Stacey Thompson","Scott Miller",Carer,"2020-05-24 04:15:02",373,Incoming,0
"Stacey Thompson","Florence Fox",Nurse,"2020-04-21 10:54:12",617,Incoming,99
"Stacey Thompson","Toby Martin",Carer,"2020-05-26 03:18:35",254,Outgoing,92
"Stacey Thompson","Charlotte Powell",Nurse,"2020-05-18 05:19:12",234,Outgoing,32
"Stacey Thompson","Harry Graham",Carer,"2020-06-04 10:01:11",334,Incoming,54
"Stacey Thompson","Freddie Bell",Carer,"2020-05-25 05:38:25",415,Incoming,2
"Stacey Thompson","Andrew Davis",Nurse,"2020-05-05 11:18:54",114,Outgoing,9
"Stacey Thompson","Florence Fox",Nurse,"2020-04-28 09:10:13",726,Outgoing,43
"Stacey Thompson","Nathan Bennett",Carer,"2020-04-15 01:03:10",554,Incoming,26
"Stacey Thompson","Sarah Hall",Nurse,"2020-05-18 11:55:00",225,Outgoing,24
"Stacey Thompson","Julie Mason",Nurse,"2020-05-27 05:55:05",750,Incoming,52
"Stacey Thompson","Julie Mason",Nurse,"2020-06-05 09:24:49",963,Outgoing,25
"Stacey Thompson","Candice Powell",Nurse,"2020-05-25 02:45:56",869,Outgoing,78
"Stacey Thompson","Lola Ellis",Nurse,"2020-05-13 04:11:56",362,Outgoing,33
"Stacey Thompson","Riley Kennedy",Nurse,"2020-06-09 01:52:28",838,Incoming,36
"Stacey Thompson","Caitlin Thompson",Nurse,"2020-05-12 01:15:37",938,Incoming,37
"Stacey Thompson","Andrew Davis",Nurse,"2020-06-05 07:14:20",213,Outgoing,43
"Stacey Thompson","Rachel Lloyd",Carer,"2020-04-19 06:41:25",652,Outgoing,30
"Stacey Thompson","Donna Holmes",Nurse,"2020-05-31 07:43:08",437,Incoming,70
"Stacey Thompson","Florence Fox",Nurse,"2020-05-13 05:16:39",932,Incoming,96
"Stacey Thompson","Charlie Stewart",Carer,"2020-05-29 03:21:51",124,Incoming,16
"Stacey Thompson","Christian Gray",Carer,"2020-04-29 09:08:06",403,Outgoing,20
"Stacey Thompson","Ian Ward",Nurse,"2020-06-14 07:38:31",451,Outgoing,55
"Stacey Thompson","Jeremy Powell",Nurse,"2020-04-21 01:27:30",250,Incoming,88
"Stacey Thompson","Martin Wilkinson",Nurse,"2020-04-16 01:18:31",654,Incoming,13
"Stacey Thompson","Stephanie Jones",Carer,"2020-06-02 07:16:20",457,Outgoing,35
"Stacey Thompson","Florence Fox",Nurse,"2020-05-08 03:15:54",497,Outgoing,94
"Stacey Thompson","Jacob Khan",Nurse,"2020-05-01 06:34:43",257,Outgoing,85
"Stacey Thompson","Toby Martin",Carer,"2020-05-14 12:31:29",904,Incoming,1
"Stacey Thompson","Bradley Stewart",Carer,"2020-06-07 07:46:50",895,Incoming,11
"Stacey Thompson","Caitlin Thompson",Nurse,"2020-06-07 02:52:08",606,Incoming,16
"Stacey Thompson","Andy Reid",Carer,"2020-05-10 07:28:34",313,Outgoing,45
"Stacey Thompson","Stephanie Jones",Carer,"2020-04-26 03:05:30",257,Incoming,61
"Stacey Thompson","Stephanie Jones",Carer,"2020-05-05 04:17:21",449,Incoming,25
"Stacey Thompson","Mark Walsh",Nurse,"2020-06-08 05:54:16",921,Outgoing,0
"Stacey Thompson","Charlie Stewart",Carer,"2020-06-12 07:10:26",726,Outgoing,70
"Stacey Thompson","Jessica Hunt",Carer,"2020-05-15 03:21:38",575,Incoming,48
"Stacey Thompson","Christian Gray",Carer,"2020-05-20 11:55:35",700,Incoming,79
"Stacey Thompson","Charlie Stewart",Carer,"2020-05-30 07:26:08",595,Incoming,28
"Stacey Thompson","Candice Powell",Nurse,"2020-05-31 03:18:27",877,Outgoing,74
"Stacey Thompson","Anthony Adams",Nurse,"2020-05-29 09:56:23",671,Incoming,2
"Stacey Thompson","Dylan Matthews",Nurse,"2020-04-27 11:54:07",578,Incoming,37
"Stacey Thompson","Florence Fox",Nurse,"2020-05-07 12:33:28",432,Outgoing,92
"Stacey Thompson","Paul Patel",Carer,"2020-05-30 02:40:15",303,Incoming,11
"Stacey Thompson","Quentin Harris",Carer,"2020-05-08 12:43:40",379,Incoming,11
"Stacey Thompson","Naomi Brown",Nurse,"2020-06-14 06:06:54",845,Outgoing,78
"Stacey Thompson","Gary Harris",Carer,"2020-06-10 09:31:38",936,Outgoing,1
"Stacey Thompson","Ben Walsh",Carer,"2020-05-12 03:07:01",470,Outgoing,30
"Stacey Thompson","Lexi Cox",Nurse,"2020-04-22 07:02:16",644,Outgoing,27
"Stacey Thompson","Carole Hill",Nurse,"2020-06-11 08:30:12",188,Incoming,75
"Stacey Thompson","Zach Robinson",Nurse,"2020-05-17 03:49:17",828,Outgoing,75
"Stacey Thompson","Naomi Brown",Nurse,"2020-06-15 08:55:53",483,Incoming,3
"Stacey Thompson","Ryan Chapman",Nurse,"2020-06-09 06:58:43",539,Outgoing,26
"Stacey Thompson","Dylan Owen",Nurse,"2020-05-09 08:46:54",257,Incoming,98
"Stacey Thompson","Lexi Cox",Nurse,"2020-05-23 05:49:51",130,Incoming,67
"Stacey Thompson","Lilly Murphy",Carer,"2020-04-23 02:18:18",684,Incoming,74
"Stacey Thompson","Elsie Shaw",Nurse,"2020-05-19 08:26:24",460,Outgoing,87
"Stacey Thompson","Zach Robinson",Nurse,"2020-06-08 11:03:02",900,Incoming,40
"Stacey Thompson","Ryan Chapman",Nurse,"2020-04-20 03:46:44",363,Outgoing,4
"Stacey Thompson","Courtney Price",Carer,"2020-04-19 04:38:50",335,Incoming,17
"Stacey Thompson","Phoebe Saunders",Carer,"2020-06-10 05:00:18",973,Outgoing,45
"Stacey Thompson","Sally Lloyd",Carer,"2020-05-31 12:23:38",187,Outgoing,5
"Stacey Thompson","Aiden Richardson",Nurse,"2020-06-06 11:54:45",994,Incoming,27
"Stacey Thompson","Keith Simpson",Carer,"2020-05-11 10:11:45",623,Outgoing,59
"Stacey Thompson","Justine Holmes",Nurse,"2020-06-04 04:27:44",848,Incoming,11
"Stacey Thompson","Michael Walker",Carer,"2020-04-27 03:29:43",164,Outgoing,19
"Stacey Thompson","Christian Gray",Carer,"2020-05-10 01:31:38",470,Outgoing,63
"Stacey Thompson","Andrew Davis",Nurse,"2020-04-29 06:36:18",308,Outgoing,70
"Stacey Thompson","Justine Holmes",Nurse,"2020-05-01 04:59:53",289,Incoming,96
"Stacey Thompson","Zach Robinson",Nurse,"2020-05-01 01:42:15",844,Incoming,12
"Stacey Thompson","Andy Reid",Carer,"2020-05-24 05:49:28",644,Outgoing,84
"Stacey Thompson","Abbie Bailey",Carer,"2020-04-22 09:42:35",400,Outgoing,45
"Stacey Thompson","Charlotte Powell",Nurse,"2020-05-30 04:57:04",362,Outgoing,25
"Stacey Thompson","Justine Holmes",Nurse,"2020-04-15 12:26:01",318,Incoming,53
"Stacey Thompson","Jim Williams",Carer,"2020-04-23 12:34:58",747,Outgoing,2
"Stacey Thompson","Chelsea Price",Carer,"2020-06-12 12:16:56",257,Incoming,33
"Stacey Thompson","Elliott Clark",Carer,"2020-06-04 10:43:18",762,Incoming,69
"Stacey Thompson","Lucas Wright",Carer,"2020-05-16 01:29:01",157,Outgoing,15
"Stacey Thompson","Quentin Harris",Carer,"2020-05-06 01:31:02",311,Incoming,62
"Stacey Thompson","Chelsea Price",Carer,"2020-05-17 12:32:05",649,Outgoing,14
"Stacey Thompson","Liam Adams",Carer,"2020-04-29 07:00:53",162,Incoming,54
"Stacey Thompson","Naomi Brown",Nurse,"2020-04-25 04:03:42",228,Outgoing,52
"Stacey Thompson","Charles Scott",Carer,"2020-06-15 04:49:35",175,Outgoing,17
"Stacey Thompson","Adrian Hall",Nurse,"2020-05-14 05:26:20",476,Outgoing,81
"Stacey Thompson","Jacob Matthews",Nurse,"2020-04-17 08:35:38",419,Outgoing,80
"Stacey Thompson","Carole Adams",Nurse,"2020-04-22 12:21:57",261,Outgoing,53
"Stacey Thompson","Courtney Price",Carer,"2020-04-18 03:00:31",164,Incoming,96
"Stacey Thompson","Carole Hill",Nurse,"2020-05-30 02:39:35",785,Incoming,27
"Stacey Thompson","Nathan Bennett",Carer,"2020-05-15 04:52:33",687,Incoming,87
"Stacey Thompson","Andy Reid",Carer,"2020-05-17 01:07:23",571,Incoming,6
"Stacey Thompson","Andrew Harrison",Carer,"2020-05-03 08:38:37",898,Incoming,4
"Stacey Thompson","Rob Campbell",Carer,"2020-05-23 08:29:35",620,Incoming,49
"Stacey Thompson","Ben Walsh",Carer,"2020-05-28 06:54:13",491,Outgoing,43
"Stacey Thompson","Owen Green",Nurse,"2020-05-09 08:47:01",722,Outgoing,83
"Stacey Thompson","Rachel Lloyd",Carer,"2020-05-19 08:54:48",170,Outgoing,55
"Stacey Thompson","Naomi Richardson",Carer,"2020-06-10 06:23:12",642,Outgoing,49
"Stacey Thompson","Sally Lloyd",Carer,"2020-05-16 04:12:22",447,Incoming,41
"Stacey Thompson","Ken Bennett",Carer,"2020-06-07 07:24:01",701,Incoming,31
"Stacey Thompson","Jayden Patel",Carer,"2020-05-05 02:26:21",912,Incoming,82
"Stacey Thompson","Dylan Matthews",Nurse,"2020-05-06 08:59:09",583,Incoming,51
"Stacey Thompson","Jacob Matthews",Nurse,"2020-05-26 03:01:09",431,Incoming,97
"Stacey Thompson","Dylan Owen",Nurse,"2020-06-08 02:01:18",634,Incoming,27
"Stacey Thompson","Isabella Mitchell",Carer,"2020-05-23 12:53:37",835,Outgoing,71
"Stacey Thompson","Quentin Harris",Carer,"2020-05-27 05:32:50",104,Incoming,25
"Stacey Thompson","Jim Williams",Carer,"2020-05-09 09:41:04",961,Incoming,92
"Stacey Thompson","Brandon Evans",Carer,"2020-05-01 04:17:51",762,Incoming,8
"Stacey Thompson","Abbie Bailey",Carer,"2020-04-30 03:22:47",807,Incoming,12
"Stacey Thompson","Rachel Roberts",Carer,"2020-06-04 08:07:02",255,Outgoing,99
"Stacey Thompson","Karlie Harrison",Carer,"2020-05-25 07:24:02",219,Outgoing,47
"Stacey Thompson","Mohammed Roberts",Nurse,"2020-05-16 04:54:37",734,Incoming,18
"Stacey Thompson","Rob Campbell",Carer,"2020-05-28 07:29:15",263,Incoming,69
"Stacey Thompson","Harry Graham",Carer,"2020-05-29 01:25:44",190,Incoming,88
"Stacey Thompson","Kevin Young",Carer,"2020-05-28 12:06:16",686,Outgoing,4
"Stacey Thompson","Zach Robinson",Nurse,"2020-04-19 09:46:41",332,Incoming,76
"Stacey Thompson","Jacob Khan",Nurse,"2020-04-21 07:25:22",428,Incoming,7
"Stacey Thompson","Vicky Ellis",Nurse,"2020-04-30 12:57:35",381,Incoming,77
"Stacey Thompson","Zach Robinson",Nurse,"2020-06-06 04:14:31",712,Outgoing,92
"Stacey Thompson","Holly Murray",Carer,"2020-06-07 09:57:15",836,Incoming,87
"Stacey Thompson","Courtney Price",Carer,"2020-05-07 06:08:12",598,Incoming,47
